request_type,request_query,date,maxtempC,mintempC,avgtempC,uvIndex,windspeedKmph,winddirDegree,weatherDes_value,precipMM,humidity,visibility,pressure,cloudcover,HeatIndexC,DewPointC,WindChillC,WindGustKmph,FeelsLikeC,Weather
,,1/1/2015,31,22,27,7,5,162,Partly cloudy,0.2,72,10,1012,30,28,20,26,7,28,no
,,1/2/2015,29,21,26,6,5,236,Patchy light drizzle,0.5,73,9,1013,43,26,19,24,7,26,yes
,,1/3/2015,32,22,28,7,6,202,Partly cloudy,0,67,10,1012,25,29,19,26,9,29,no
,,1/4/2015,32,24,29,7,4,164,Partly cloudy,0,71,10,1010,31,30,21,27,6,30,no
,,1/5/2015,33,24,30,6,5,194,Light rain shower,1.1,70,10,1010,46,31,22,28,7,31,yes
,,1/6/2015,33,25,29,6,6,84,Light rain shower,4.7,74,10,1009,23,31,23,28,9,31,yes
,,1/7/2015,33,24,29,6,6,105,Patchy rain possible,1.4,74,10,1010,18,31,23,28,9,31,maybe
,,1/8/2015,33,25,30,7,6,99,Partly cloudy,0,69,10,1011,37,31,21,28,8,31,no
,,1/9/2015,34,24,29,6,6,132,Cloudy,0,66,10,1012,28,30,20,28,9,30,no
,,1/10/2015,33,24,29,7,5,115,Sunny,0,68,10,1012,20,30,21,28,8,30,no
,,1/11/2015,33,24,29,7,5,105,Partly cloudy,0.1,69,10,1011,24,30,21,28,7,30,no
,,1/12/2015,34,24,29,6,6,107,Patchy rain possible,2,70,10,1012,26,30,21,28,8,30,maybe
,,1/13/2015,32,24,29,6,5,238,Patchy rain possible,3.2,72,10,1012,24,30,21,27,7,30,maybe
,,1/14/2015,35,23,29,7,4,217,Partly cloudy,0,68,10,1013,16,30,21,27,6,30,no
,,1/15/2015,35,23,29,7,7,207,Sunny,0,56,10,1014,1,29,18,28,9,29,no
,,1/16/2015,34,22,29,7,7,145,Sunny,0,61,10,1014,1,29,18,27,9,29,no
,,1/17/2015,31,22,28,7,6,79,Partly cloudy,0,61,10,1013,23,28,17,26,7,28,no
,,1/18/2015,31,21,27,7,8,80,Partly cloudy,0,60,10,1014,23,27,17,25,11,27,no
,,1/19/2015,31,22,27,7,6,131,Sunny,0,60,10,1014,7,27,17,26,8,27,no
,,1/20/2015,32,22,28,7,7,208,Sunny,0,58,10,1015,5,28,17,27,9,28,no
,,1/21/2015,34,23,28,7,8,137,Sunny,0,62,10,1016,4,28,18,26,11,28,no
,,1/22/2015,32,22,28,7,8,171,Partly cloudy,0,64,10,1016,12,28,18,26,10,28,no
,,1/23/2015,33,22,28,7,10,114,Sunny,0,61,10,1014,3,28,17,26,13,28,no
,,1/24/2015,34,23,29,7,9,142,Sunny,0,61,10,1014,1,28,18,27,11,28,no
,,1/25/2015,35,23,29,7,10,104,Sunny,0,60,10,1014,1,29,18,27,13,29,no
,,1/26/2015,35,23,30,7,9,89,Sunny,0,60,10,1013,2,29,18,27,12,29,no
,,1/27/2015,35,23,30,7,9,100,Sunny,0,57,10,1012,2,29,18,28,12,29,no
,,1/28/2015,35,24,30,7,9,96,Sunny,0,62,10,1012,2,30,19,28,11,30,no
,,1/29/2015,36,21,30,8,10,98,Sunny,0,61,10,1012,2,30,19,28,13,30,no
,,1/30/2015,35,23,29,7,10,91,Sunny,0,62,10,1013,1,29,19,28,12,29,no
,,1/31/2015,35,22,28,7,9,92,Sunny,0,56,10,1014,0,29,17,27,12,29,no
,,2/1/2015,33,23,28,7,11,91,Sunny,0,52,10,1014,4,29,16,27,15,29,no
,,2/2/2015,33,22,29,7,8,75,Sunny,0,51,10,1014,11,28,16,27,12,28,no
,,2/3/2015,33,22,29,7,11,81,Partly cloudy,0,56,10,1015,25,28,17,27,16,28,no
,,2/4/2015,33,23,29,7,10,80,Partly cloudy,0,56,10,1014,27,28,17,27,14,28,no
,,2/5/2015,34,22,29,7,8,75,Sunny,0,54,10,1014,7,28,16,27,11,28,no
,,2/6/2015,34,22,29,7,7,113,Sunny,0,51,10,1015,4,28,15,27,10,28,no
,,2/7/2015,33,22,28,7,8,118,Sunny,0,57,10,1014,4,28,17,26,11,28,no
,,2/8/2015,33,22,28,7,11,85,Sunny,0,56,10,1014,5,27,16,26,15,27,no
,,2/9/2015,33,21,28,7,10,68,Sunny,0,55,10,1015,6,27,15,26,14,27,no
,,2/10/2015,34,21,28,7,9,118,Sunny,0,53,10,1014,6,27,15,26,12,27,no
,,2/11/2015,34,22,28,7,10,164,Sunny,0,57,10,1013,7,28,16,26,13,28,no
,,2/12/2015,33,21,28,7,11,101,Sunny,0,56,10,1013,7,27,16,26,15,27,no
,,2/13/2015,33,22,28,7,11,95,Sunny,0,58,10,1012,7,28,17,26,14,28,no
,,2/14/2015,33,22,28,7,13,126,Sunny,0,62,10,1012,3,28,18,26,16,28,no
,,2/15/2015,33,23,28,7,15,134,Sunny,0,65,10,1012,0,28,19,27,18,28,no
,,2/16/2015,34,22,29,7,13,125,Partly cloudy,0,67,10,1012,11,29,19,27,16,29,no
,,2/17/2015,35,23,30,7,12,120,Sunny,0,59,10,1011,7,29,18,28,15,29,no
,,2/18/2015,36,24,31,8,13,114,Sunny,0,60,10,1011,9,30,19,29,17,30,no
,,2/19/2015,34,24,30,6,11,107,Patchy rain possible,0.4,61,10,1012,32,30,19,28,15,30,maybe
,,2/20/2015,35,24,30,7,13,114,Cloudy,0,59,10,1012,34,30,19,28,18,30,no
,,2/21/2015,35,24,30,7,15,128,Sunny,0,64,10,1012,19,30,20,28,20,30,no
,,2/22/2015,34,24,30,7,12,132,Partly cloudy,0,64,10,1012,34,30,20,28,16,30,no
,,2/23/2015,34,24,30,7,12,132,Partly cloudy,0,66,10,1012,32,30,20,28,16,30,no
,,2/24/2015,33,24,29,6,12,144,Patchy rain possible,0.4,69,10,1012,28,30,21,28,15,30,maybe
,,2/25/2015,34,24,29,7,15,141,Sunny,0,68,10,1011,17,30,21,28,19,30,no
,,2/26/2015,35,24,30,8,14,137,Sunny,0,64,10,1011,12,30,20,28,18,30,no
,,2/27/2015,35,25,31,8,15,126,Partly cloudy,0.1,65,10,1010,17,31,21,29,19,31,no
,,2/28/2015,35,26,31,8,14,122,Partly cloudy,0,65,10,1011,28,32,21,29,19,32,no
,,3/1/2015,36,25,32,8,14,109,Sunny,0,59,10,1011,10,31,20,29,18,31,no
,,3/2/2015,35,25,31,8,11,108,Sunny,0,59,10,1011,8,31,19,29,15,31,no
,,3/3/2015,35,25,31,8,10,156,Partly cloudy,0,62,10,1010,23,31,20,29,13,31,no
,,3/4/2015,35,25,30,8,12,151,Partly cloudy,0.1,66,10,1011,48,31,21,28,15,31,no
,,3/5/2015,35,25,30,8,15,144,Partly cloudy,0,63,10,1012,29,30,20,28,19,30,no
,,3/6/2015,35,25,31,8,17,134,Sunny,0,63,10,1011,14,31,20,29,23,31,no
,,3/7/2015,35,25,31,8,17,126,Sunny,0,61,10,1012,19,30,20,29,22,30,no
,,3/8/2015,36,25,31,8,15,120,Sunny,0,58,10,1012,8,30,19,29,20,30,no
,,3/9/2015,36,25,31,8,14,115,Sunny,0,59,10,1013,13,31,20,29,18,31,no
,,3/10/2015,26,25,26,7,16,111,Sunny,0,64,10,1013,13,27,18,26,22,27,no
,,3/11/2015,35,25,31,7,10,115,Patchy rain possible,0.2,58,10,1011,51,32,20,30,14,32,maybe
,,3/12/2015,36,25,31,8,10,119,Partly cloudy,0,58,10,1011,29,32,20,30,13,32,no
,,3/13/2015,36,25,31,7,9,134,Patchy rain possible,0,59,10,1011,43,32,20,30,12,32,maybe
,,3/14/2015,36,25,31,7,11,129,Patchy rain possible,0,60,10,1011,36,32,21,30,14,32,maybe
,,3/15/2015,36,25,31,7,10,127,Patchy rain possible,0.2,60,10,1011,45,32,21,30,13,32,maybe
,,3/16/2015,36,25,31,7,11,127,Patchy rain possible,0.6,60,10,1010,49,32,20,30,14,32,maybe
,,3/17/2015,35,25,31,7,12,119,Patchy rain possible,0.4,61,10,1010,55,32,21,30,15,32,maybe
,,3/18/2015,36,25,31,7,12,124,Patchy rain possible,0.4,61,10,1010,52,32,21,30,15,32,maybe
,,3/19/2015,35,25,31,7,11,129,Moderate rain at times,0.8,63,10,1010,40,32,21,29,14,32,yes
,,3/20/2015,34,25,30,8,17,138,Partly cloudy,0.2,65,10,1011,32,31,21,28,22,31,no
,,3/21/2015,35,25,30,8,17,127,Partly cloudy,0,57,10,1013,27,30,18,29,22,30,no
,,3/22/2015,35,25,30,8,16,124,Partly cloudy,0,60,10,1012,26,30,19,29,21,30,no
,,3/23/2015,36,25,31,8,17,122,Partly cloudy,0,58,10,1011,21,31,19,29,23,31,no
,,3/24/2015,36,25,32,8,15,111,Sunny,0,55,10,1012,16,32,19,30,21,32,no
,,3/25/2015,37,26,33,8,18,100,Sunny,0,50,10,1012,11,32,18,30,24,32,no
,,3/26/2015,38,27,33,8,16,95,Sunny,0,51,10,1013,14,33,19,31,21,33,no
,,3/27/2015,37,27,33,7,18,99,Patchy rain possible,1.1,51,10,1013,9,32,19,31,23,32,maybe
,,3/28/2015,37,26,32,8,17,101,Partly cloudy,0,52,10,1011,15,32,19,30,23,32,no
,,3/29/2015,37,27,32,8,17,110,Partly cloudy,0,53,10,1010,17,32,19,30,22,32,no
,,3/30/2015,37,26,32,8,14,104,Partly cloudy,0.1,58,10,1010,21,33,20,30,19,33,no
,,3/31/2015,36,26,32,8,14,121,Partly cloudy,0,59,10,1011,31,33,21,30,19,33,no
,,4/1/2015,37,26,32,8,15,139,Partly cloudy,0,63,10,1010,23,33,21,30,20,33,no
,,4/2/2015,37,27,33,8,10,179,Partly cloudy,0.1,61,10,1008,41,34,22,31,13,34,no
,,4/3/2015,36,27,32,7,13,168,Moderate or heavy rain shower,5,63,10,1007,34,34,22,31,17,34,yes
,,4/4/2015,35,27,32,7,17,155,Light rain shower,3.3,66,10,1008,33,34,22,30,21,34,yes
,,4/5/2015,35,27,32,7,14,152,Patchy rain possible,0.4,63,10,1008,33,33,22,30,17,33,maybe
,,4/6/2015,36,27,32,8,14,147,Sunny,0,60,10,1009,10,33,21,30,17,33,no
,,4/7/2015,36,27,32,8,15,132,Partly cloudy,0,60,10,1009,18,33,21,30,20,33,no
,,4/8/2015,38,26,33,8,19,119,Sunny,0,53,10,1010,4,32,19,31,25,32,no
,,4/9/2015,37,27,33,8,14,108,Sunny,0,54,10,1010,7,33,20,31,18,33,no
,,4/10/2015,38,27,33,8,16,108,Sunny,0,54,10,1010,10,33,20,31,20,33,no
,,4/11/2015,36,27,32,8,16,114,Partly cloudy,0,59,10,1011,30,33,21,30,20,33,no
,,4/12/2015,37,27,33,7,10,71,Patchy rain possible,6,58,10,1012,34,34,21,31,13,34,maybe
,,4/13/2015,28,27,27,6,9,277,Moderate or heavy rain shower,24.6,69,7,1013,30,30,22,28,14,30,yes
,,4/14/2015,36,25,32,7,11,132,Moderate rain at times,1.2,64,10,1009,53,34,22,30,14,34,yes
,,4/15/2015,35,26,31,7,10,147,Moderate rain at times,1.9,65,10,1009,56,34,22,30,13,34,yes
,,4/16/2015,36,27,32,8,15,141,Partly cloudy,0.4,59,10,1012,27,33,21,30,19,33,no
,,4/17/2015,35,27,32,8,18,142,Partly cloudy,0,60,10,1010,25,34,21,30,22,34,no
,,4/18/2015,36,27,32,8,15,149,Sunny,0,61,10,1010,16,33,21,30,19,33,no
,,4/19/2015,36,27,33,8,14,161,Partly cloudy,0,61,10,1010,23,34,22,31,18,34,no
,,4/20/2015,37,28,33,7,12,187,Light rain shower,1.4,60,10,1009,26,36,22,32,15,36,yes
,,4/21/2015,38,30,34,7,9,183,Thundery outbreaks possible,0.2,58,10,1009,15,38,23,33,11,38,maybe
,,4/22/2015,36,28,32,7,20,142,Patchy light rain with thunder,1.7,64,10,1009,24,35,23,31,25,35,yes
,,4/23/2015,36,28,33,7,12,93,Light rain shower,1.8,60,10,1011,25,35,22,31,16,35,yes
,,4/24/2015,37,28,33,7,12,108,Light rain shower,3.3,57,10,1010,23,34,21,31,16,34,yes
,,4/25/2015,36,28,33,7,12,104,Patchy rain possible,1.5,56,10,1010,27,34,21,31,16,34,maybe
,,4/26/2015,36,27,33,8,12,100,Partly cloudy,0.4,55,10,1010,32,34,21,31,16,34,no
,,4/27/2015,35,28,32,7,12,98,Torrential rain shower,17.2,60,9,1010,37,34,22,30,18,34,yes
,,4/28/2015,34,27,31,7,11,148,Moderate or heavy rain shower,6.4,68,10,1010,59,35,23,30,15,35,yes
,,4/29/2015,35,28,32,7,13,136,Moderate or heavy rain shower,12.5,66,9,1010,55,35,23,30,18,35,yes
,,4/30/2015,36,27,32,8,13,141,Partly cloudy,0,63,10,1010,22,34,22,31,16,34,no
,,5/1/2015,36,28,32,7,12,159,Light rain shower,4,64,10,1009,41,35,23,31,15,35,yes
,,5/2/2015,35,28,32,7,13,163,Moderate or heavy rain shower,13.4,66,9,1010,41,35,23,30,18,35,yes
,,5/3/2015,35,28,32,7,13,168,Patchy rain possible,5.6,65,9,1010,34,35,23,31,17,35,maybe
,,5/4/2015,36,28,33,7,10,166,Moderate or heavy rain shower,10.7,64,9,1010,28,35,23,31,14,35,yes
,,5/5/2015,35,28,32,7,11,173,Patchy light rain with thunder,7.9,67,9,1008,30,36,24,31,14,36,yes
,,5/6/2015,36,28,33,7,11,192,Moderate or heavy rain shower,19.4,66,8,1008,33,37,24,31,16,37,yes
,,5/7/2015,35,28,32,7,13,177,Moderate or heavy rain shower,13,65,9,1008,27,36,23,31,18,36,yes
,,5/8/2015,34,28,32,7,12,153,Moderate or heavy rain shower,6.4,67,9,1008,30,36,24,31,17,36,yes
,,5/9/2015,35,28,32,7,13,169,Moderate or heavy rain shower,14.3,68,9,1008,33,35,24,31,19,35,yes
,,5/10/2015,35,28,32,7,12,187,Moderate or heavy rain shower,7.9,67,9,1008,41,36,24,31,17,36,yes
,,5/11/2015,35,29,32,7,11,173,Moderate or heavy rain shower,13,66,9,1009,42,36,24,31,16,36,yes
,,5/12/2015,35,28,32,7,11,156,Patchy rain possible,4.1,64,10,1010,32,35,23,31,15,35,maybe
,,5/13/2015,36,28,32,8,14,126,Partly cloudy,2.1,64,10,1010,22,35,23,31,17,35,no
,,5/14/2015,36,28,33,8,14,137,Partly cloudy,0.6,63,10,1011,19,36,23,31,17,36,no
,,5/15/2015,35,28,32,7,9,150,Moderate or heavy rain shower,14.7,65,9,1011,25,36,23,31,14,36,yes
,,5/16/2015,35,28,32,7,10,168,Light rain shower,8,68,10,1009,36,36,24,31,13,36,yes
,,5/17/2015,34,28,32,7,10,185,Torrential rain shower,25.5,69,8,1008,50,35,24,30,15,35,yes
,,5/18/2015,37,28,33,7,12,208,Moderate or heavy rain shower,13.6,63,9,1008,29,36,23,31,17,36,yes
,,5/19/2015,36,29,32,7,15,191,Moderate or heavy rain shower,6.8,66,10,1008,34,37,24,31,20,37,yes
,,5/20/2015,35,28,33,7,13,209,Moderate or heavy rain shower,30.9,68,8,1009,40,37,24,31,18,37,yes
,,5/21/2015,35,29,32,7,11,207,Moderate or heavy rain shower,4.4,68,10,1009,33,37,24,31,15,37,yes
,,5/22/2015,34,29,32,7,12,206,Patchy light rain with thunder,25.9,72,8,1009,26,37,25,31,18,37,yes
,,5/23/2015,35,28,33,7,12,235,Light rain shower,11.2,67,9,1009,32,36,24,31,17,36,yes
,,5/24/2015,35,28,33,7,13,234,Light rain shower,3.1,65,10,1008,27,36,24,31,18,36,yes
,,5/25/2015,34,28,32,7,16,233,Moderate or heavy rain shower,11.6,69,9,1008,33,36,24,31,22,36,yes
,,5/26/2015,34,28,32,7,13,222,Torrential rain shower,28,70,8,1009,31,36,24,30,19,36,yes
,,5/27/2015,34,28,31,7,15,232,Moderate or heavy rain shower,7.9,70,10,1009,33,35,24,30,20,35,yes
,,5/28/2015,35,27,32,8,15,235,Partly cloudy,0.3,66,10,1008,30,35,23,31,20,35,no
,,5/29/2015,36,28,32,7,14,222,Light rain shower,5.1,67,10,1008,31,36,24,31,18,36,yes
,,5/30/2015,34,28,32,7,14,220,Moderate or heavy rain shower,10.8,66,9,1009,20,36,24,31,19,36,yes
,,5/31/2015,34,28,32,7,12,224,Moderate or heavy rain shower,24.4,69,8,1008,30,36,24,31,18,36,yes
,,6/1/2015,34,28,32,7,11,200,Patchy light rain with thunder,11.2,72,9,1007,29,36,24,30,16,36,yes
,,6/2/2015,34,28,31,7,12,183,Torrential rain shower,16.7,73,8,1009,29,35,24,30,17,35,yes
,,6/3/2015,34,27,32,7,9,172,Patchy light rain with thunder,3.2,71,10,1009,40,35,24,30,13,35,yes
,,6/4/2015,35,28,32,8,12,144,Sunny,0,66,10,1009,8,35,23,31,15,35,no
,,6/5/2015,34,28,32,7,7,160,Light rain shower,5.9,68,10,1008,28,36,24,31,10,36,yes
,,6/6/2015,34,28,31,7,9,181,Moderate or heavy rain shower,6.9,72,10,1008,41,36,24,30,13,36,yes
,,6/7/2015,34,28,32,7,10,169,Moderate or heavy rain shower,10.2,72,9,1008,34,36,24,30,14,36,yes
,,6/8/2015,35,28,32,7,8,195,Moderate or heavy rain shower,7.2,70,10,1008,26,36,24,31,12,36,yes
,,6/9/2015,35,28,32,7,10,224,Moderate or heavy rain shower,4.4,70,10,1008,21,37,24,31,14,37,yes
,,6/10/2015,35,28,32,7,11,194,Patchy light rain with thunder,16.7,73,8,1008,31,36,25,31,16,36,yes
,,6/11/2015,35,28,32,7,10,180,Patchy light rain with thunder,4.9,70,10,1008,39,37,24,31,14,37,yes
,,6/12/2015,34,28,32,7,8,206,Moderate or heavy rain shower,17.1,71,9,1008,36,36,24,31,12,36,yes
,,6/13/2015,35,28,32,7,7,239,Torrential rain shower,36.9,72,8,1007,33,36,25,31,10,36,yes
,,6/14/2015,34,27,31,7,8,151,Torrential rain shower,35.4,76,7,1007,46,35,25,30,13,35,yes
,,6/15/2015,32,27,30,7,7,173,Patchy rain possible,0.7,74,10,1007,36,35,24,30,9,35,maybe
,,6/16/2015,32,26,29,6,9,216,Light rain shower,6.7,77,10,1008,64,32,24,28,13,32,yes
,,6/17/2015,30,26,28,6,14,213,Torrential rain shower,36.9,84,7,1007,68,31,24,27,24,31,yes
,,6/18/2015,32,26,29,6,16,253,Cloudy,12.5,74,9,1007,48,32,23,28,23,32,no
,,6/19/2015,33,26,30,7,15,252,Moderate or heavy rain shower,12.4,74,9,1007,35,33,23,29,22,33,yes
,,6/20/2015,33,26,30,6,18,252,Moderate or heavy rain shower,17.2,75,9,1007,45,33,23,29,27,33,yes
,,6/21/2015,32,26,29,6,18,254,Moderate or heavy rain shower,21.5,77,8,1007,56,32,24,28,28,32,yes
,,6/22/2015,31,26,29,6,22,248,Moderate or heavy rain shower,16.8,77,9,1007,46,32,24,28,35,32,yes
,,6/23/2015,31,26,29,6,18,244,Light rain shower,14,78,9,1008,55,32,24,28,25,32,yes
,,6/24/2015,32,26,29,6,19,250,Moderate or heavy rain shower,7.7,78,9,1009,51,32,24,28,28,32,yes
,,6/25/2015,31,25,28,6,12,252,Light rain shower,9.2,81,10,1009,55,31,23,27,19,31,yes
,,6/26/2015,32,25,30,6,14,251,Moderate or heavy rain shower,17.1,74,9,1009,46,32,23,28,23,32,yes
,,6/27/2015,33,25,30,7,9,234,Torrential rain shower,14.9,72,9,1011,24,33,23,29,14,33,yes
,,6/28/2015,34,26,31,7,11,228,Moderate or heavy rain shower,4.6,74,10,1012,23,33,24,29,16,33,yes
,,6/29/2015,33,26,31,7,15,244,Torrential rain shower,41.6,75,6,1011,30,34,24,29,26,34,yes
,,6/30/2015,34,26,31,7,15,254,Light rain shower,5.8,71,10,1010,35,34,23,30,22,34,yes
,,7/1/2015,35,26,31,7,17,253,Moderate or heavy rain shower,6.5,69,10,1009,26,33,23,29,26,33,yes
,,7/2/2015,33,26,30,7,20,247,Torrential rain shower,43.7,76,7,1008,28,33,24,29,33,33,yes
,,7/3/2015,33,26,31,7,21,255,Moderate or heavy rain shower,16.3,74,9,1007,36,34,24,29,33,34,yes
,,7/4/2015,34,26,31,7,18,260,Moderate or heavy rain shower,13.1,73,9,1006,44,33,23,29,28,33,yes
,,7/5/2015,33,27,30,7,21,263,Moderate or heavy rain shower,6.6,73,10,1006,36,33,24,29,31,33,yes
,,7/6/2015,33,26,30,7,18,243,Torrential rain shower,24.6,75,8,1006,44,33,24,29,28,33,yes
,,7/7/2015,34,26,30,7,17,251,Torrential rain shower,24.7,76,9,1005,55,34,24,29,26,34,yes
,,7/8/2015,33,26,30,6,17,251,Torrential rain shower,30.7,78,8,1006,43,33,24,29,27,33,yes
,,7/9/2015,29,26,28,6,18,253,Light rain shower,12.2,82,9,1006,61,31,24,27,28,31,yes
,,7/10/2015,32,25,29,6,18,251,Moderate or heavy rain shower,12.9,77,9,1005,36,32,24,28,27,32,yes
,,7/11/2015,33,25,30,6,20,243,Torrential rain shower,16.3,75,9,1006,25,32,23,28,32,32,yes
,,7/12/2015,33,26,30,6,18,232,Torrential rain shower,28.9,78,8,1006,36,33,24,28,27,33,yes
,,7/13/2015,31,25,29,6,16,205,Moderate or heavy rain shower,30.1,82,8,1005,46,33,25,28,25,33,yes
,,7/14/2015,32,26,30,6,17,210,Torrential rain shower,23.8,79,8,1005,35,33,24,28,26,33,yes
,,7/15/2015,32,26,30,6,17,220,Torrential rain shower,32.8,78,7,1006,47,33,24,28,29,33,yes
,,7/16/2015,33,26,30,7,14,232,Light rain shower,5.4,72,10,1007,43,33,23,29,21,33,yes
,,7/17/2015,33,26,30,7,13,224,Torrential rain shower,20.4,74,8,1007,32,34,24,29,21,34,yes
,,7/18/2015,31,26,30,6,12,231,Moderate or heavy rain shower,17.9,77,8,1008,54,33,24,28,20,33,yes
,,7/19/2015,30,26,28,6,12,220,Moderate or heavy rain shower,15.6,85,9,1008,73,32,25,27,18,32,yes
,,7/20/2015,32,25,28,6,10,201,Moderate or heavy rain shower,8,83,9,1009,63,31,24,27,14,31,yes
,,7/21/2015,32,26,30,6,12,184,Light rain shower,7.8,79,9,1011,42,33,24,28,17,33,yes
,,7/22/2015,34,25,31,8,8,178,Partly cloudy,0,70,10,1011,17,33,23,29,12,33,no
,,7/23/2015,33,26,30,7,11,205,Moderate or heavy rain shower,10.1,74,9,1011,28,34,24,29,16,34,yes
,,7/24/2015,34,26,32,7,9,225,Patchy rain possible,3.8,73,10,1010,30,35,24,30,13,35,maybe
,,7/25/2015,33,26,30,7,12,225,Moderate or heavy rain shower,9.5,75,9,1010,25,34,24,29,19,34,yes
,,7/26/2015,34,26,31,7,12,211,Light rain shower,3.4,72,10,1011,28,34,23,29,17,34,yes
,,7/27/2015,34,27,31,7,7,229,Light rain shower,4.9,70,10,1011,27,34,23,30,9,34,yes
,,7/28/2015,33,27,31,7,7,230,Patchy rain possible,7.3,73,9,1011,33,34,24,30,9,34,maybe
,,7/29/2015,33,27,30,7,5,117,Moderate or heavy rain shower,17.3,75,9,1011,36,34,24,29,8,34,yes
,,7/30/2015,32,26,30,6,6,204,Torrential rain shower,31.6,78,8,1011,45,33,24,28,9,33,yes
,,7/31/2015,32,25,29,6,11,333,Light rain shower,6.6,73,10,1010,36,32,23,28,16,32,yes
,,8/1/2015,34,26,30,7,9,297,Torrential rain shower,18.4,73,9,1010,46,33,23,29,12,33,yes
,,8/2/2015,32,26,30,7,8,254,Light rain shower,12.7,76,9,1009,55,33,24,29,12,33,yes
,,8/3/2015,31,27,30,6,8,261,Torrential rain shower,47.9,78,7,1009,48,33,24,29,13,33,yes
,,8/4/2015,32,26,30,6,13,288,Moderate or heavy rain shower,5.5,75,10,1008,35,33,24,29,20,33,yes
,,8/5/2015,32,26,30,6,16,265,Light rain shower,8,73,10,1007,50,32,23,29,24,32,yes
,,8/6/2015,31,26,29,6,17,256,Moderate or heavy rain shower,24.9,78,8,1006,50,32,24,28,26,32,yes
,,8/7/2015,31,26,29,6,17,240,Torrential rain shower,28.6,80,8,1006,43,32,24,28,26,32,yes
,,8/8/2015,32,25,29,6,16,253,Torrential rain shower,11.1,80,8,1005,60,32,24,28,25,32,yes
,,8/9/2015,30,26,28,6,18,249,Moderate or heavy rain shower,20.1,81,9,1005,55,31,24,27,27,31,yes
,,8/10/2015,32,25,29,6,13,243,Torrential rain shower,17,79,8,1006,49,32,24,28,18,32,yes
,,8/11/2015,31,26,29,6,14,221,Torrential rain shower,38.7,79,8,1008,42,33,24,28,22,33,yes
,,8/12/2015,33,26,30,7,11,195,Moderate or heavy rain shower,22.3,80,8,1009,38,34,25,29,16,34,yes
,,8/13/2015,33,27,31,7,11,196,Light rain shower,5.2,79,10,1009,42,35,25,29,15,35,yes
,,8/14/2015,33,27,30,7,11,187,Moderate or heavy rain shower,8.7,79,9,1009,28,34,25,29,16,34,yes
,,8/15/2015,33,27,31,7,8,211,Patchy light rain with thunder,9.8,77,9,1010,34,35,25,30,12,35,yes
,,8/16/2015,33,27,31,7,8,235,Patchy light rain with thunder,13.8,76,9,1010,26,35,25,30,13,35,yes
,,8/17/2015,34,26,30,7,13,252,Torrential rain shower,26.8,75,8,1010,46,34,24,29,21,34,yes
,,8/18/2015,34,26,31,7,9,251,Moderate or heavy rain shower,3.4,73,10,1009,30,34,24,30,14,34,yes
,,8/19/2015,34,27,31,7,12,245,Moderate or heavy rain shower,10.5,76,9,1008,23,35,24,29,18,35,yes
,,8/20/2015,33,26,30,7,13,227,Moderate or heavy rain shower,13.1,77,9,1008,33,34,25,29,19,34,yes
,,8/21/2015,33,26,30,7,15,235,Torrential rain shower,17.6,78,9,1008,25,33,24,29,23,33,yes
,,8/22/2015,33,26,30,7,17,249,Moderate or heavy rain shower,12.9,77,9,1007,35,33,24,29,25,33,yes
,,8/23/2015,34,26,31,7,18,260,Moderate or heavy rain shower,9.6,74,9,1007,25,33,23,29,27,33,yes
,,8/24/2015,33,26,30,6,16,260,Torrential rain shower,32.4,77,8,1008,50,33,24,29,25,33,yes
,,8/25/2015,32,26,29,6,15,247,Torrential rain shower,47.1,80,6,1008,43,33,24,28,25,33,yes
,,8/26/2015,32,26,29,6,14,257,Moderate or heavy rain shower,19.7,81,9,1010,66,32,24,28,21,32,yes
,,8/27/2015,32,25,30,6,10,291,Light rain shower,0.4,75,10,1010,52,33,23,29,14,33,yes
,,8/28/2015,33,27,31,7,7,255,Patchy rain possible,2.3,73,10,1009,32,34,24,29,10,34,maybe
,,8/29/2015,32,26,30,6,12,220,Moderate or heavy rain shower,5.2,77,10,1009,42,33,24,29,17,33,yes
,,8/30/2015,33,26,30,7,12,231,Moderate or heavy rain shower,9.4,75,9,1009,34,34,24,29,18,34,yes
,,8/31/2015,32,26,30,6,14,240,Torrential rain shower,21.2,77,8,1010,35,33,24,29,22,33,yes
,,9/1/2015,31,26,29,6,11,232,Moderate or heavy rain shower,7,78,9,1009,55,33,24,28,17,33,yes
,,9/2/2015,32,26,30,6,12,237,Light rain shower,4.4,74,10,1009,66,33,24,29,17,33,yes
,,9/3/2015,34,26,31,7,10,214,Moderate or heavy rain shower,9.8,75,9,1011,35,34,24,29,15,34,yes
,,9/4/2015,33,27,31,7,9,226,Cloudy,2,72,10,1011,41,35,24,30,12,35,no
,,9/5/2015,31,25,29,6,8,237,Moderate or heavy rain shower,6.8,83,9,1008,62,33,25,28,12,33,yes
,,9/6/2015,31,25,28,6,8,214,Moderate or heavy rain shower,5.5,84,8,1008,63,33,25,28,13,33,yes
,,9/7/2015,35,26,31,7,12,254,Moderate or heavy rain shower,5,72,9,1009,34,35,24,30,18,35,yes
,,9/8/2015,31,27,29,6,8,272,Moderate or heavy rain shower,10.2,79,9,1008,51,34,25,29,12,34,yes
,,9/9/2015,30,26,28,6,9,230,Light rain shower,5.8,84,9,1009,79,32,24,27,12,32,yes
